tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_group
680221482581123072,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,1,Bubble,0.240173,False,Hen,0.146222,False,Abaya,0.139342,False,1357.0,260.0,,,,,,,,,,,,,
680440374763077632,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1,Space heater,0.920367,False,Radiator,0.0499332,False,Electric fan,0.00671903,False,1320.0,438.0,,,,,,,,,,,,,
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,Lakeland terrier,0.796694,True,West highland white terrier,0.138709,True,Norwich terrier,0.0162533999999999,True,2339.0,668.0,,,2015-12-25 19:39:43 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",,,,https://twitter.com/dog_rates/status/680473011644985345/photo/1,10.0,10.0,Hector,puppy
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1,Kuvasz,0.438627,True,Samoyed,0.111622,True,Great pyrenees,0.0640608,True,1570.0,438.0,,,,,,,,,,,,,
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua,0.538354,True,Muzzle,0.0842887,False,Ski mask,0.0766901,False,3875.0,1728.0,,,,,,,,,,,,,
680583894916304897,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,1,Tub,0.8898010000000001,False,Bathtub,0.0323510999999999,False,Hippopotamus,0.0141773,False,3293.0,1186.0,,,,,,,,,,,,,
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,French bulldog,0.700764,True,Chihuahua,0.0723896,True,American staffordshire terrier,0.0396186999999999,True,2405.0,622.0,,,,,,,,,,,,,
680798457301471234,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,1,Ram,0.4997609999999999,False,Hog,0.2837949999999999,False,Ox,0.0674551,False,2600.0,937.0,,,,,,,,,,,,,
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,Pug,0.99672,True,Labrador retriever,0.00143879,True,Staffordshire bullterrier,0.000517603,True,2181.0,739.0,,,,,,,,,,,,,
680836378243002368,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke,0.427781,True,Shetland sheepdog,0.160669,True,Pomeranian,0.11125,True,3177.0,1181.0,,,2015-12-26 19:43:36 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,,,,https://twitter.com/dog_rates/status/680836378243002368/photo/1,12.0,10.0,Ellie,puppy
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland sheepdog,0.876337,True,Collie,0.078331,True,Pomeranian,0.0204075,True,1611.0,323.0,,,,,,,,,,,,,
680913438424612864,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,Pomeranian,0.615678,True,Golden retriever,0.1264549999999999,True,Chihuahua,0.0871836,True,2204.0,562.0,,,,,,,,,,,,,
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,Labrador retriever,0.7843979999999999,True,Siberian husky,0.0559251,True,Beagle,0.0227501,True,1907.0,391.0,,,,,,,,,,,,,
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1,Soft-coated wheaten terrier,0.289598,True,West highland white terrier,0.157195,True,Toy poodle,0.0744346999999999,True,2921.0,935.0,,,,,,,,,,,,,
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,2,Carousel,0.500992,False,Feather boa,0.06439,False,Pug,0.0443565,True,4203.0,1816.0,,,,,,,,,,,,,
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,Pug,0.713102,True,Whippet,0.0574263,True,Quilt,0.0560181,False,2203.0,583.0,,,,,,,,,,,,,
681193455364796417,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,1,Pomeranian,0.992619,True,Keeshond,0.00435645,True,Schipperke,0.000814,True,3401.0,1332.0,,,,,,,,,,,,,
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish setter,0.406047,True,Cocker spaniel,0.345646,True,Airedale,0.147912,True,2229.0,435.0,,,2015-12-27 21:52:07 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,,,,https://twitter.com/dog_rates/status/681231109724700672/photo/1,11.0,10.0,None,puppy
681242418453299201,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,1,Motor scooter,0.255934,False,Rifle,0.145202,False,Assault rifle,0.0970001,False,1351.0,469.0,,,,,,,,,,,,,
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1,Tibetan terrier,0.382101,True,Miniature poodle,0.0954294,True,Maltese dog,0.0657377,True,1331.0,235.0,,,,,,,,,,,,,
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,Saint bernard,0.99883,True,Pekinese,0.000391312,True,Great pyrenees,0.000223582,True,2956.0,992.0,,,,,,,,,,,,,
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,Lhasa,0.482401,True,Shih-tzu,0.113672,True,Pomeranian,0.0962286,True,2951.0,852.0,,,,,,,,,,,,,
681302363064414209,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,1,Frilled lizard,0.326259,False,Tailed frog,0.104539,False,Axolotl,0.0724793,False,3590.0,1618.0,,,,,,,,,,,,,
681320187870711809,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,1,Samoyed,0.362596,True,Eskimo dog,0.2453949999999999,True,Siberian husky,0.108232,True,2402.0,671.0,,,,,,,,,,,,,
681339448655802368,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1,Seat belt,0.5324409999999999,False,Labrador retriever,0.0946148999999999,True,Kuvasz,0.089863,True,8540.0,3691.0,,,,,,,,,,,,,
681523177663676416,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,Norfolk terrier,0.205067,True,German shepherd,0.160439,True,Chow,0.1562339999999999,True,13129.0,5183.0,,,,,,,,,,,,,
681579835668455424,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1,Rottweiler,0.760671,True,Labrador retriever,0.0965847,True,Staffordshire bullterrier,0.0403325999999999,True,3241.0,1173.0,,,,,,,,,,,,,
681610798867845120,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1,Toy poodle,0.8217040000000001,True,Miniature poodle,0.116042,True,Yorkshire terrier,0.0148472,True,1724.0,416.0,,,,,,,,,,,,,
681654059175129088,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,Pomeranian,0.800538,True,Chow,0.146892,True,Pekinese,0.0376125,True,2410.0,819.0,,,2015-12-29 01:52:46 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,,,,https://twitter.com/dog_rates/status/681654059175129088/photo/1,12.0,10.0,Toffee,puppy
681679526984871937,https://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg,1,Birdhouse,0.472351,False,Teddy,0.142058,False,Pot,0.0329059,False,1627.0,399.0,,,2015-12-29 03:33:58 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,,,,https://twitter.com/dog_rates/status/681679526984871937/photo/1,7.0,10.0,None,puppy
681694085539872773,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1,Toy poodle,0.920992,True,Miniature poodle,0.0608572,True,Maltese dog,0.00606372,True,11780.0,3678.0,,,2015-12-29 04:31:49 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,,,,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11.0,10.0,Bo,puppy
681891461017812993,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,1,Chihuahua,0.20357,True,Doormat,0.134316,False,Toy terrier,0.0844823,True,2266.0,744.0,,,2015-12-29 17:36:07 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,,,,https://twitter.com/dog_rates/status/681891461017812993/photo/1,10.0,10.0,Charlie,puppy
681981167097122816,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1,Labrador retriever,0.452577,True,Golden retriever,0.40342,True,Beagle,0.0694857,True,2588.0,916.0,,,,,,,,,,,,,
682003177596559360,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1,Triceratops,0.2498719999999999,False,Chimpanzee,0.0609293,False,Mask,0.0502209999999999,False,2850.0,1365.0,,,,,,,,,,,,,
682032003584274432,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1,Schipperke,0.997953,True,Groenendael,0.000676435,True,Miniature pinscher,0.0002112459999999,True,6041.0,1788.0,,,,,,,,,,,,,
682047327939461121,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,1,Teddy,0.364095,False,Doormat,0.119243,False,Toyshop,0.0351270999999999,False,2941.0,845.0,,,,,,,,,,,,,
682059653698686977,https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,2,Jigsaw puzzle,0.995873,False,Siamese cat,0.000780885,False,Pizza,0.00043248,False,4529.0,1523.0,,,,,,,,,,,,,
682242692827447297,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,1,Snorkel,0.504983,False,Loggerhead,0.345298,False,Scuba diver,0.0747539,False,2957.0,1036.0,,,,,,,,,,,,,
682259524040966145,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1,Siberian husky,0.43967,True,Eskimo dog,0.340474,True,Malamute,0.101253,True,3796.0,1077.0,,,,,,,,,,,,,
682303737705140231,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,1,Seat belt,0.997659,False,Lakeland terrier,0.00173092,True,Airedale,0.00020361,True,2811.0,882.0,,,,,,,,,,,,,
682389078323662849,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1,Curly-coated retriever,0.482288,True,Flat-coated retriever,0.315286,True,Great dane,0.0621788999999999,True,1534.0,423.0,,,,,,,,,,,,,
682393905736888321,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,1,Vizsla,0.657275,True,Paddle,0.0902863999999999,False,Rhodesian ridgeback,0.0482283,True,2061.0,595.0,,,,,,,,,,,,,
682406705142087680,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1,Wombat,0.709344,False,Koala,0.169758,False,Beaver,0.0794334,False,6945.0,1584.0,,,2015-12-31 03:43:31 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,,,,https://twitter.com/dog_rates/status/682406705142087680/photo/1,7.0,10.0,Patrick,puppy
682429480204398592,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1,Whippet,0.594701,True,Italian greyhound,0.314091,True,Mexican hairless,0.0377733,True,3173.0,1042.0,,,,,,,,,,,,,
682638830361513985,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,1,English springer,0.440781,True,Cardigan,0.411182,True,Border collie,0.0224122,True,1898.0,533.0,,,,,,,,,,,,,
682662431982772225,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,1,Beagle,0.4138239999999999,True,Cardigan,0.263553,True,Basset,0.167618,True,2806.0,986.0,,,,,,,,,,,,,
682697186228989953,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,1,Bald eagle,0.097232,False,Torch,0.0966215,False,Cliff,0.0903855,False,1210.0,333.0,,,,,,,,,,,,,
682750546109968385,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1,English setter,0.947198,True,English springer,0.0311276999999999,True,Brittany spaniel,0.00551247,True,1398.0,398.0,,,,,,,,,,,,,
682788441537560576,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg,1,Toyshop,0.37561,False,Orange,0.0945376,False,Teddy,0.0398082,False,2277.0,1016.0,,,2016-01-01 05:00:24 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",,,,https://twitter.com/dog_rates/status/682788441537560576/photo/1,12.0,10.0,None,puppy
682962037429899265,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,1,Dingo,0.2786,False,Chihuahua,0.1552069999999999,True,Loupe,0.153598,False,33678.0,14816.0,,,,,,,,,,,,,
683030066213818368,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1,Boxer,0.722218,True,Bull mastiff,0.193804,True,French bulldog,0.0551937,True,1994.0,666.0,,,,,,,,,,,,,
683078886620553216,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,1,Koala,0.141432,False,Eskimo dog,0.0940442,True,Wallaby,0.0852365,False,1852.0,517.0,,,2016-01-02 00:14:32 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,,,,https://twitter.com/dog_rates/status/683078886620553216/photo/1,9.0,10.0,None,puppy
683098815881154561,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,1,Golden retriever,0.889848,True,Kuvasz,0.0530082,True,Labrador retriever,0.0378812,True,1990.0,587.0,,,,,,,,,,,,,
683111407806746624,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,Cocker spaniel,0.901392,True,Soft-coated wheaten terrier,0.0286048,True,Miniature schnauzer,0.0178054,True,3134.0,814.0,,,2016-01-02 02:23:45 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,,,,https://twitter.com/dog_rates/status/683111407806746624/photo/1,10.0,10.0,Larry,puppy
683142553609318400,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,Leonberg,0.605851,True,Chow,0.18347,True,German shepherd,0.0796619,True,2638.0,931.0,,,2016-01-02 04:27:31 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,,,,https://twitter.com/dog_rates/status/683142553609318400/photo/1,9.0,10.0,Brandy,puppy
683357973142474752,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1,Pembroke,0.406509,True,Cardigan,0.154854,True,Siberian husky,0.136366,True,2656.0,822.0,,,,,,,,,,,,,
683391852557561860,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1,French bulldog,0.992833,True,Boston bull,0.00474863,True,Pug,0.00139169,True,7025.0,2170.0,,,,,,,,,,,,,
683449695444799489,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,1,Lakeland terrier,0.303512,True,Soft-coated wheaten terrier,0.2114239999999999,True,Golden retriever,0.170725,True,3570.0,1454.0,,,,,,,,,,,,,
683462770029932544,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1,Italian greyhound,0.3995599999999999,True,Whippet,0.267153,True,German short-haired pointer,0.0813191,True,2236.0,620.0,,,2016-01-03 01:39:57 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",,,,https://twitter.com/dog_rates/status/683462770029932544/photo/1,8.0,10.0,None,puppy
683481228088049664,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,Keeshond,0.508951,True,Chow,0.4420159999999999,True,German shepherd,0.013206,True,2442.0,901.0,,,2016-01-03 02:53:17 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,,,,https://twitter.com/dog_rates/status/683481228088049664/photo/1,11.0,10.0,Banjo,puppy
683498322573824003,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1,Airedale,0.945362,True,Irish terrier,0.02685,True,Lakeland terrier,0.0168264,True,2923.0,872.0,,,,,,,,,,,,,
683742671509258241,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1,Pembroke,0.895279,True,Cardigan,0.022385,True,Cocker spaniel,0.0170452,True,5957.0,2993.0,,,,,,,,,,,,,
683773439333797890,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1,Miniature pinscher,0.0728852,True,Labrador retriever,0.0578658,True,Schipperke,0.0532566,True,3063.0,1218.0,,,,,,,,,,,,,
683828599284170753,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,1,Malamute,0.577376,True,Siberian husky,0.2871309999999999,True,Eskimo dog,0.117563,True,2576.0,969.0,,,2016-01-04 01:53:37 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,,,,https://twitter.com/dog_rates/status/683828599284170753/photo/1,12.0,10.0,None,puppy
683834909291606017,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,1,Maltese dog,0.738449,True,Toy poodle,0.102992,True,Samoyed,0.0232472,True,2406.0,1017.0,,,2016-01-04 02:18:42 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,,,,https://twitter.com/dog_rates/status/683834909291606017/video/1,9.0,10.0,None,puppy
683849932751646720,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,1,Hog,0.458855,False,Mexican hairless,0.164906,True,Wild boar,0.1117,False,2404.0,850.0,,,,,,,,,,,,,
683852578183077888,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1,Toy poodle,0.5513520000000001,True,Teddy,0.180678,False,Miniature poodle,0.164095,True,1786.0,315.0,,,,,,,,,,,,,
683857920510050305,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1,Bluetick,0.174738,True,Shetland sheepdog,0.126101,True,Beagle,0.1228869999999999,True,3507.0,1017.0,,,,,,,,,,,,,
684097758874210310,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1,Labrador retriever,0.6278560000000001,True,German short-haired pointer,0.173675,True,Chesapeake bay retriever,0.0413416999999999,True,3777.0,1293.0,,,,,,,,,,,,,
684122891630342144,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg,1,Cheetah,0.8221930000000001,False,Arabian camel,0.0469761,False,Jaguar,0.0257848,False,1858.0,425.0,,,,,,,,,,,,,
684177701129875456,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,Chow,0.334783,True,German shepherd,0.162647,True,Golden retriever,0.1386119999999999,True,1862.0,591.0,,,,,,,,,,,,,
684188786104872960,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1,Kelpie,0.537782,True,American staffordshire terrier,0.0829531999999999,True,Staffordshire bullterrier,0.0697599,True,3213.0,1045.0,,,,,,,,,,,,,
684195085588783105,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1,Chihuahua,0.379365,True,Toy terrier,0.1218089999999999,True,Boston bull,0.0959809,True,1756.0,452.0,,,,,,,,,,,,,
684200372118904832,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg,1,Llama,0.681347,False,Ram,0.120142,False,Hog,0.0436858,False,1979.0,943.0,,,,,,,,,,,,,
684222868335505415,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,1,Soft-coated wheaten terrier,0.7911819999999999,True,Cocker spaniel,0.0724441,True,Teddy,0.0714865,False,3504.0,1237.0,,,,,,,,,,,,,
684225744407494656,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2,Golden retriever,0.203249,True,Samoyed,0.0679581,True,Great pyrenees,0.0653275,True,1137.0,183.0,,,,,,,,,,,,,
684241637099323392,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1,Pembroke,0.508498,True,Black-footed ferret,0.115532,False,Weasel,0.0512800999999999,False,7462.0,2939.0,,,,,,,,,,,,,
684460069371654144,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,Labrador retriever,0.673691,True,Chesapeake bay retriever,0.194897,True,American staffordshire terrier,0.0594713,True,1811.0,502.0,,,,,,,,,,,,,
684481074559381504,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,Polecat,0.017357,False,3557.0,1069.0,,,,,,,,,,,,,
684538444857667585,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,1,Chihuahua,0.702583,True,Siamese cat,0.0682181,False,Macaque,0.0433246,False,2432.0,852.0,,,,,,,,,,,,,
684567543613382656,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1,Minibus,0.401942,False,Llama,0.229145,False,Seat belt,0.209393,False,2753.0,1101.0,,,,,,,,,,,,,
684594889858887680,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,Weimaraner,0.948688,True,English setter,0.0353524,True,Brittany spaniel,0.00387878,True,8161.0,3163.0,,,,,,,,,,,,,
684800227459624960,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,Miniature schnauzer,0.294457,True,Norfolk terrier,0.161885,True,West highland white terrier,0.120992,True,2511.0,899.0,,,,,,,,,,,,,
684880619965411328,https://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg,1,Clog,0.0811009999999999,False,Spindle,0.0669566,False,Agama,0.0608837,False,1919.0,722.0,,,2016-01-06 23:33:58 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,,,,https://twitter.com/dog_rates/status/684880619965411328/photo/1,5.0,10.0,None,puppy
684902183876321280,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1,Pembroke,0.708034,True,Cardigan,0.2914469999999999,True,Dingo,0.000184561,False,1716.0,463.0,,,,,,,,,,,,,
684914660081053696,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,1,Shopping cart,0.46095,False,Chow,0.261288,True,Labrador retriever,0.0741938,True,3210.0,1320.0,,,,,,,,,,,,,
684926975086034944,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1,Labrador retriever,0.769412,True,Golden retriever,0.144893,True,Lion,0.0214398,False,3208.0,417.0,,,,,,,,,,,,,
684940049151070208,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,Border collie,0.665578,True,Collie,0.176846,True,Old english sheepdog,0.0651747,True,2962.0,944.0,,,,,,,,,,,,,
684959798585110529,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg,1,Llama,0.3796239999999999,False,Triceratops,0.162761,False,Hog,0.0842515,False,6280.0,2804.0,,,,,,,,,,,,,
685169283572338688,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese mountain dog,0.975096,True,Appenzeller,0.0145781,True,Entlebucher,0.00594348,True,3772.0,1272.0,,,2016-01-07 18:41:01 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,,,,https://twitter.com/dog_rates/status/685169283572338688/photo/1,11.0,10.0,Gerbald,puppy
685198997565345792,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1,Dishwasher,0.8888290000000001,False,Stove,0.0134115,False,Old english sheepdog,0.00967138,True,2135.0,588.0,,,,,,,,,,,,,
685268753634967552,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,Pug,0.999044,True,Norwegian elkhound,0.000546586,True,Bull mastiff,0.000235195,True,2831.0,1070.0,,,2016-01-08 01:16:17 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,,,,https://twitter.com/dog_rates/status/685268753634967552/photo/1,10.0,10.0,Hubertson,puppy
685307451701334016,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,0.963176,True,Shetland sheepdog,0.0194683,True,Keeshond,0.00860493,True,1919.0,395.0,,,2016-01-08 03:50:03 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,,,,https://twitter.com/dog_rates/status/685307451701334016/photo/1,11.0,10.0,Petrick,dog
685315239903100929,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,2,Chow,0.4701619999999999,True,Pomeranian,0.1596769999999999,True,Eskimo dog,0.105074,True,3022.0,942.0,,,,,,,,,,,,,
685321586178670592,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,Boston bull,0.972483,True,French bulldog,0.0254692999999999,True,Boxer,0.000457544,True,2438.0,578.0,,,,,,,,,,,,,
685325112850124800,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,Golden retriever,0.586937,True,Labrador retriever,0.39826,True,Kuvasz,0.00540969,True,8659.0,3571.0,,,,,,,,,,,,,
685532292383666176,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1,White wolf,0.318524,False,Dingo,0.215436,False,Collie,0.0958052,True,2801.0,1043.0,,,,,,,,,,,,,
